G,T,M,P,Y_star,r_star
298.868,130.1759,2.2445922,0.994763,225.19661,110.3419
88.78723,85.46388,2.7014072,1.4320775,93.77256,44.999935
101.23839,50.177174,0.5335859,1.9710476,115.48107,57.469826
51.13574,107.066574,2.7193298,0.89076227,59.286736,26.590551
152.5047,125.6232,1.4981604,0.7396992,122.27251,59.11088
61.47455,139.05858,0.5285189,0.91731524,49.422653,24.135168
133.13477,104.7441,2.5671816,0.7112556,119.64788,56.214573
212.9494,134.71146,1.0413043,1.1512643,159.95105,79.07105
263.3597,55.293106,1.1867161,0.715418,231.07242,113.87743
244.6294,147.83391,2.1648583,1.793801,177.38765,87.48699
244.38512,67.71321,1.9547528,1.7823396,211.39336,104.59993
226.85797,65.87129,2.602091,0.77278054,202.90683,98.086235
97.47084,135.88367,0.87780315,1.9114552,76.32791,37.704735
75.75064,88.889404,2.4290786,1.4054897,82.76684,39.65513
180.18172,130.85675,2.4015312,0.77283627,141.34464,67.5649
293.69785,64.97879,2.5237257,1.499113,248.62679,122.62993
182.03822,137.8287,1.3339474,0.5693165,138.5908,66.95234
164.24876,147.41977,1.9622914,0.85113263,121.71995,58.554462
90.15782,115.139786,2.1179314,0.7086443,83.60813,38.815346
113.02022,140.3347,2.9285946,0.83288306,89.89416,41.430866
78.642044,64.293686,0.99040765,1.0876567,94.204994,46.191914
275.08356,88.95935,0.6022619,1.4207867,223.25412,111.20315
154.63379,115.21894,0.61950064,1.3931174,125.99415,62.552376
64.57391,128.2545,1.9155532,0.5169045,60.737743,26.663055
188.40933,73.30207,0.7999824,0.53212225,169.59633,83.29478
184.07103,131.81673,1.5186039,1.1362175,141.18149,69.254196
159.55643,83.543976,1.1656681,1.8901242,143.33102,71.04881
219.74548,73.31225,1.976437,1.5278364,191.67526,94.54401
242.2224,109.78065,0.8642278,1.9194713,190.89607,94.99779
57.448734,60.174614,2.5208457,0.8946433,83.55671,38.96064
79.23854,54.110073,0.5220157,1.4590694,98.20576,48.745094
168.99501,116.625206,1.0651748,0.5970611,137.56279,66.99738
59.107784,117.0306,2.007938,1.6403234,58.098324,27.825045
61.45503,119.22745,0.5205168,1.2315217,57.68849,28.421583
285.36383,93.44307,2.0581017,1.1931133,230.53424,113.54214
165.49257,63.433228,1.282355,0.8450111,157.47696,77.220924
113.2012,59.833153,1.1186848,0.59469676,122.188225,59.213005
132.1229,147.84494,2.6460376,0.973866,99.17858,46.872246
77.40968,56.653496,1.346383,1.1791316,96.929474,47.3229
272.54572,115.06965,2.0454965,0.8517107,213.07655,104.13664
147.89514,140.60902,1.2673404,1.5634762,110.82208,54.600445
104.72025,138.19878,2.3347545,1.1198561,82.83623,39.33325
80.198395,68.474785,2.8883324,1.3238468,95.34077,45.48861
248.06126,83.87807,2.949922,0.5515444,213.16531,101.23415
157.72107,60.02336,0.99387574,1.4612204,152.19101,75.41532
161.86784,131.36345,0.507447,0.8833218,124.42768,61.63935
142.42084,53.078037,0.8758997,0.68328905,145.09842,71.26732
114.65964,53.970654,2.1021335,0.94900024,126.21961,60.894703
197.23628,66.619934,2.2518132,0.56789577,182.2819,87.17577
271.17133,140.78493,2.4065173,0.67753375,202.71724,97.80674
102.552475,132.40936,2.2928035,1.8091824,82.60107,40.033215
180.98909,133.50227,2.9660258,1.8638989,138.62167,67.71953
79.93584,138.36436,0.8020942,0.7290529,63.655422,30.727522
116.38786,76.680954,0.77002466,1.4126519,115.33533,57.122578
284.72125,72.11563,1.3585607,0.86368823,238.99841,117.926254
176.31064,69.28325,2.720212,1.9518179,162.52002,79.86634
295.4149,116.49792,0.7901611,1.7078732,226.02962,112.55215
153.09949,119.449295,2.6871812,1.5482061,124.92947,60.729057
106.86948,110.375305,1.9579898,0.63851976,97.698,45.782543
100.313965,61.534035,2.52321,0.88109815,113.657814,53.965206
285.7893,104.441635,2.9884348,1.0923797,227.56844,111.04848
78.87663,73.46796,2.9666598,0.5794558,96.4538,43.107166
240.59929,90.16765,2.9500082,0.8116854,202.69112,97.71112
206.07278,92.259544,1.4432485,1.4474623,173.3652,85.685486
211.88841,102.48538,1.2166035,0.63944423,174.43024,85.312546
245.53,56.159042,2.2806695,1.4495516,217.84378,107.348526
142.29713,142.67993,2.81597,1.2328606,108.04098,51.736393
252.34544,78.72392,1.7811224,1.1882377,212.93498,104.968544
75.40968,115.622604,1.4541051,1.0309228,70.61222,33.895615
131.01984,134.43219,1.5478265,0.8469279,102.868324,49.606594
266.5052,120.14848,1.3038309,0.5487917,206.54839,100.89836
212.09747,135.01599,2.3502042,0.7396338,162.45926,78.052086
158.35344,128.23416,0.50677633,1.816421,122.83638,61.13919
145.80867,136.61208,2.8136494,1.1944082,113.25199,54.270317
98.67319,110.55292,1.7040961,1.9803121,88.61604,43.447506
251.01146,131.93494,0.9922396,1.2895397,188.13525,93.298195
171.02498,78.2663,1.3041209,1.1615971,154.5076,76.13108
170.77077,73.05777,0.98268646,1.6997719,155.78026,77.312
204.56168,123.87527,0.6638497,0.5438987,159.05544,78.30717
267.24353,113.11925,1.8757778,0.78513575,210.10727,102.664536
111.22708,98.125015,1.4661145,1.6802323,102.926575,50.590717
131.95032,57.82456,1.1888862,1.0543995,135.36479,66.55483
259.70386,116.338196,1.5371166,1.8433704,201.12048,99.72637
245.59656,132.38766,1.5776556,1.1815145,184.88182,91.105606
113.50795,94.22727,2.3007064,1.7848644,106.82115,52.121563
51.34249,111.48704,0.73886114,1.286425,53.99926,26.42528
198.18892,122.259026,1.7206914,1.3278875,155.30365,76.35602
240.73676,50.62105,1.7329407,0.61652464,218.56128,106.46981
204.85715,91.773575,0.7281463,0.99080956,172.33058,85.43038
263.6643,81.45175,2.902248,1.2876048,220.92944,108.21073
75.81574,74.44408,1.1574224,1.5926799,87.57337,43.05997
238.03575,130.56042,2.741725,1.3955233,181.16344,88.61706
97.290085,149.57437,2.7081063,1.0871627,73.23387,34.125954
245.35085,107.978,1.7838538,1.2550635,195.29048,96.223915
267.9643,131.1192,2.6807437,1.894721,201.51607,99.34318
214.58951,62.905903,0.8093776,1.7502975,191.26491,95.170006
276.1343,108.808685,1.6125969,1.505914,216.42197,107.14015
92.60606,93.5334,0.718886,0.7094927,91.79464,44.884075
63.203026,69.162,0.9890473,0.99781954,81.2059,39.611732
54.81185,110.25214,2.144929,1.7288308,57.958534,27.738577
253.47893,115.916275,2.6814425,1.9251323,197.65346,97.43389
218.78874,97.58501,1.008216,0.895437,180.34976,89.04891
83.46665,121.232185,1.2449256,1.5686786,73.08183,35.747303
235.53511,124.00545,1.0491233,1.0743809,180.77487,89.41094
289.0515,145.3521,1.6413978,1.7257718,209.81609,103.95692
51.739548,102.89842,0.71172434,1.137306,58.037205,28.392803
265.6776,101.78141,0.7606186,0.6538197,212.09679,104.885025
194.17162,99.28435,1.4780548,0.50761443,164.589,79.382706
186.62761,106.90016,2.9510064,1.2218994,155.22693,75.19837
287.47412,67.57909,1.9653314,1.4711039,242.57045,119.94924
288.1988,93.845535,1.22968,0.8078792,232.0969,114.52636
227.6689,57.718376,2.585637,1.8400801,204.17732,100.68347
273.76685,64.92854,2.6725705,1.6057472,234.38461,115.52794
227.00305,57.41061,2.6043012,1.7022731,204.0118,100.475975
195.36769,137.07997,1.7616343,1.595545,146.66278,72.227295
65.12362,71.265,1.6145794,0.5266328,84.640236,39.25426
198.34784,95.96492,2.561913,1.112485,168.12473,81.7595
86.069214,105.34544,2.4219413,1.639578,82.725945,39.885784
213.48328,144.16083,2.6977947,1.6212684,157.3677,77.01985
197.05424,122.69199,2.65027,0.5675987,159.12685,74.89416
177.80821,64.39334,1.3951886,0.82487327,166.11072,81.36396
89.534164,148.90378,2.80873,1.7966635,66.65607,31.764734
99.22534,52.64067,1.9945626,0.62905014,117.130295,55.394405
267.3922,106.500885,2.9944787,1.8184235,211.9894,104.34795
235.87738,145.68527,2.993522,1.1052989,174.20207,84.39269
240.90497,143.36261,2.7983437,1.3050225,177.98286,86.84712
137.7529,88.411285,2.5820782,1.6157973,127.07298,61.93847
153.47546,66.63192,2.731468,1.4519018,148.0421,72.13973
142.96529,121.95504,1.1624784,0.76921916,116.29627,56.63688
260.96167,138.54312,1.2633811,1.4942961,192.51907,95.41408
121.039024,73.34501,1.4586865,0.6060751,122.746826,58.96664
253.73311,92.08793,1.110214,0.8715131,207.87723,102.66473
261.1867,69.59239,2.668386,1.1182578,224.43118,109.8294
60.680496,119.09437,1.8668537,1.0999749,59.013023,27.80933
175.76334,110.6425,1.4334085,1.7959607,143.55293,70.97833
151.1933,124.784676,1.1899583,0.8405864,120.824104,58.996418
105.8972,82.84509,0.6371077,1.8793377,104.90583,52.113903
228.96469,51.73448,1.8396888,1.5993396,207.30327,102.50135
159.81313,78.94354,2.8487973,1.4940575,147.32895,71.757706
284.43854,60.89586,2.571911,1.7841275,243.41724,120.26707
96.76201,87.95452,2.7407339,0.7378034,101.01339,46.791965
233.07893,118.17103,2.6040473,0.6037759,186.28726,88.8307
68.27592,58.403385,2.275999,1.2779769,90.568405,43.50326
112.34729,97.66609,1.7140046,1.6197261,104.188614,51.036095
183.52663,51.08099,0.8252813,1.6285896,174.20822,86.59737
273.76166,64.56753,2.669051,1.2811891,235.13405,115.483765
240.8399,64.993065,0.8703937,1.9673047,209.09213,104.1036
72.36432,82.97574,0.9983321,1.5164633,81.35395,40.018646
188.84569,74.66611,2.2515857,1.5740695,169.21916,83.17918
101.313774,107.69621,2.436493,0.886484,94.42358,44.463306
180.41621,130.56522,1.0995152,1.4787786,138.26012,68.38652
70.865845,137.70139,2.5410762,0.96925914,59.634533,27.195599
138.32831,115.75387,0.5801648,0.644127,114.769554,56.484077
260.7333,99.66914,2.0478764,0.76209927,211.64726,103.13646
60.307983,91.08982,2.3018336,0.7971909,72.44924,33.337193
55.822166,133.95013,1.9821811,1.1369132,49.24216,22.877607
197.76804,71.36348,1.0466163,0.9358784,176.56184,87.162605
192.13554,136.14046,0.9058194,1.9390306,143.84685,71.45626
152.13931,51.859398,2.7490551,1.5600886,153.24852,74.86214
284.15152,62.68148,2.025382,0.62646383,245.00621,119.27007
99.738884,113.263214,1.212992,1.2815641,88.338524,43.22277
99.114975,79.40651,2.9539895,1.89675,103.275604,50.080414
81.56549,109.328545,1.4890854,1.2197635,77.435684,37.497044
151.73468,143.56502,1.5188502,1.3717209,112.72157,55.25352
143.0994,122.83658,2.0717418,1.4547551,115.889755,56.52077
252.34335,148.93845,2.7906883,1.0025319,184.67685,89.55477
167.98138,78.82153,1.1935625,0.7644209,152.72235,74.79976
214.9192,76.12349,1.7563019,0.9689182,187.76459,92.06964
123.05542,93.65143,1.1888181,1.0543188,113.65692,55.700897
276.39905,89.93001,1.1838229,1.8401723,224.09119,111.40228
280.37735,78.006516,1.5796094,0.6403439,234.64793,114.857124
63.05388,96.89569,1.7487123,1.350832,69.646835,33.528862
142.87505,145.17099,2.4202495,0.96330065,107.71238,51.343746
68.93783,72.59212,0.8163259,1.1702044,83.41264,41.008747
228.10336,128.07915,2.4753814,1.1833708,175.31395,85.56515
65.7896,123.22729,2.7265885,0.9590725,62.52793,28.421022
115.89852,128.9559,1.607499,1.4230613,93.41728,45.579033
299.89655,113.48906,1.6380277,1.4272528,231.4989,114.60177
55.635098,81.52925,2.0582561,0.81930685,72.672806,33.82421
267.2256,120.63567,0.60560036,1.7108146,203.96584,101.62892
185.55989,76.45022,2.6697736,1.9265635,166.04381,81.636116
274.95435,69.30914,1.5313323,0.93935925,233.30658,115.02312
111.563835,146.73975,1.8002719,1.4028692,82.918945,40.1762
257.10358,141.44438,2.3426154,0.97228634,190.75409,92.96765
190.08173,63.864834,2.270492,1.7641109,174.52637,85.976135
184.61404,140.61267,1.1716202,1.1918464,137.29465,67.66428
260.31653,110.368,0.8318547,0.5812897,204.9699,101.05389
56.1841,112.81633,0.54411685,1.4245248,56.613014,27.924543
74.31859,148.19333,0.7062135,1.8715127,54.39806,26.821682
295.72043,97.3746,1.4872271,1.2529294,235.47832,116.55216
99.937935,84.09759,0.77959585,1.0579287,100.68086,49.60352
84.89904,131.3888,1.6237838,1.229424,70.50522,33.931835
168.88817,87.084305,1.0896058,1.6746843,148.52779,73.613235
134.98718,87.99692,2.458292,1.8932364,124.84711,61.12509
157.89853,79.837234,2.6050122,1.0623045,146.3576,70.72657
91.25181,149.21445,2.8075066,1.6495287,67.94796,32.271976
220.10236,123.85803,0.9303093,1.6678979,169.21649,84.05047
67.4398,91.89445,0.8678597,1.9200722,73.71937,36.407692
185.12411,99.00248,2.1836214,1.7873111,155.83293,76.694725
247.94243,103.49939,1.4645481,0.63055515,200.34862,97.85168
199.01701,70.360176,2.6979764,0.6303836,182.40051,86.92035
191.60873,114.19623,0.6032537,0.6276014,153.58104,75.82929
193.283,61.19358,2.9091706,1.7212715,178.53363,87.576706
138.3812,97.66875,0.882977,0.86914206,122.7227,60.34543
151.18771,90.618256,0.7476059,1.6642816,134.08226,66.59193
122.28834,79.584175,1.6174479,1.1383282,119.55686,58.35754
90.55893,146.24442,1.1962436,0.94095945,68.11062,32.784016
108.81798,114.00301,0.9620102,1.8143646,93.91186,46.425713
298.57007,124.086586,2.4636352,1.1051438,227.55473,111.5481
154.08044,67.087204,2.7154033,0.8452414,150.1809,71.877884
218.787,107.96867,2.4459486,1.1350561,177.36832,86.529236
261.44427,113.39876,1.902576,0.77299345,205.94829,100.512856
165.23526,125.95595,1.5701238,0.52784,132.57922,63.314995
107.753235,85.246124,1.0679824,1.1185945,106.08221,52.086338
90.307625,90.1812,2.9414043,1.2077744,93.62119,44.37521
128.94958,59.405426,1.0691814,0.8225198,132.79007,65.09515
219.61705,130.38885,0.65402853,1.9147291,165.7621,82.539444
69.73018,133.37784,2.8105278,1.0824438,60.640297,27.723679
159.7379,123.45442,1.6491894,1.0594943,127.698875,62.29285
222.54832,125.4108,2.5899017,1.844367,171.50737,84.34945
276.98187,129.94748,1.3351098,1.3334593,207.8685,102.93298
212.61632,147.13023,2.723589,1.073569,156.7229,75.8245
199.72083,116.37444,0.8685354,1.4224529,157.94098,78.35988
260.57385,118.04917,2.5022295,0.5723623,206.06277,98.65962
232.76099,115.72674,2.7228904,1.987344,182.9037,90.08173
217.28922,71.76396,1.7325242,1.4478406,190.44579,94.02626
136.24417,112.54489,2.5789554,1.5137696,115.80324,56.197964
74.76265,115.06459,1.7943571,0.6968366,72.05278,33.45139
147.99973,60.202362,0.6055263,1.8234107,144.67319,72.00452
152.32953,85.20221,2.297618,0.6335864,141.75781,67.25254
184.17966,69.150276,0.7782503,0.98938334,167.33047,82.87865
161.25247,68.05205,1.7892832,0.7690996,153.62442,74.48573
225.53607,134.74707,0.62559295,0.87122595,168.65993,83.61193
258.06876,139.33432,1.1548529,1.4100516,190.07584,94.21892
124.322464,93.107346,1.377547,0.5062154,117.07184,55.81466
56.392418,115.32534,1.2642274,0.51576734,58.64252,26.870102
110.867546,88.28978,0.5186794,1.4213336,106.15967,52.714905
115.19045,110.60092,1.1291423,1.497185,100.2416,49.366627
245.85503,91.629654,0.59178174,1.2607505,201.29715,100.179184
94.36955,73.98928,0.70498145,0.9650666,101.02642,49.782707
163.24286,78.96321,0.50290227,1.0402023,147.73705,73.385056
